participant,run,trialNum2,CDA.ISCR,CDA_nSCR,CDA_PhasicMax,CDA_Tonic,TTP.AmpSum,TTP_nSCR,EventName
15,4,8,0.0331,0,0.0193,13.6596,0.0,0,6
15,4,9,0.2189,2,0.1021,13.4632,0.0,0,1
15,4,10,0.2117,1,0.1246,13.2682,0.0,0,1
15,4,11,0.4864,0,0.4794,13.0902,0.0,0,1
15,4,12,0.0901,1,0.0448,12.9147,0.0,0,1
15,4,13,0.9492,1,1.1051,12.7872,0.3091,1,5
15,4,14,0.1346,1,0.1272,12.7261,0.0,0,5
15,4,15,1.3624,1,1.5255,12.718,0.0,0,5
15,4,16,0.0736,1,0.0661,12.7369,0.0,0,5
15,4,17,2.1033,1,1.053,12.8448,0.0329,1,7
15,4,18,3.0354,1,2.2718,13.1944,0.0,0,7
15,4,19,0.3624,2,0.1514,13.3133,0.0,0,7
15,4,20,0.103,1,0.0515,13.2662,0.0,0,7
15,4,21,0.3045,1,0.2212,13.1521,0.0,0,3
15,4,22,0.0173,0,0.0155,13.0163,0.0,0,3
15,4,23,0.1178,0,0.0887,12.8745,0.0,0,3
15,4,24,0.0,0,0.0199,12.725,0.0,0,3
15,4,25,0.6593,0,2.549,12.6797,1.3186,1,2
15,4,26,1.163,1,0.9242,12.7393,0.0379,1,2
15,4,27,0.4135,2,0.1583,12.9169,0.0,0,2
15,4,28,0.0,0,0.0138,13.0008,0.0,0,2
15,4,29,0.139,0,0.4454,12.9503,0.0,0,4
15,4,30,0.1612,2,0.0696,12.8639,0.0,0,4
15,4,31,0.0673,0,0.0463,12.7594,0.0,0,4
15,4,32,0.0,0,0.1257,12.6457,0.0,0,4
15,5,1,0.0,0,0.4426,13.6396,0.0,0,7
15,5,2,0.2727,1,0.1569,13.6391,0.0,0,7
15,5,3,0.1334,1,0.3042,13.6294,0.0,0,7
15,5,4,0.0823,0,0.0778,13.5633,0.0,0,7
15,5,5,0.1244,1,0.0561,13.392,0.0,0,4
15,5,6,0.0059,0,0.0225,13.2483,0.0,0,4
15,5,7,0.92,1,0.7732,13.1482,0.0,0,4
15,5,8,0.3316,2,0.1698,13.0876,0.0,0,4
15,5,9,0.1727,0,0.0977,13.0689,0.0,0,1
15,5,10,0.0,0,0.0,13.0358,0.0,0,1
15,5,11,0.0425,0,0.033,12.8976,0.0,0,1
15,5,12,0.3038,1,0.1207,12.6854,0.0,0,1
15,5,13,0.0,0,0.0521,12.5563,0.0,0,3
15,5,14,1.4325,0,1.9268,12.5428,0.0,0,3
15,5,15,0.2109,2,0.107,12.5831,0.0,0,3
15,5,16,0.0,0,0.0331,12.625,0.0,0,3
15,5,17,0.3074,1,0.4856,12.5768,0.0,0,7
15,5,18,0.3544,1,0.2581,12.577,0.0268,1,7
15,5,19,0.4497,1,0.3112,12.5322,0.0459,1,7
15,5,20,0.0502,0,0.0413,12.416,0.0,0,7
15,5,21,0.0085,0,0.0163,12.2767,0.0,0,5
15,5,22,0.1926,2,0.2227,12.1506,0.0,0,5
15,5,23,0.0855,1,0.1105,12.0434,0.0,0,5
15,5,24,0.1008,0,0.3846,11.9472,0.4962,1,5
15,5,25,0.42,2,0.2327,11.9389,0.0,0,2
15,5,26,0.1824,1,0.0937,11.9788,0.0,0,2
15,5,27,0.0,0,0.0212,11.9641,0.0,0,2
15,5,28,2.2541,0,2.3715,11.9835,0.0,0,2
15,5,29,0.4477,2,0.175,12.0597,0.0,0,6
15,5,30,0.0883,0,0.08,12.0681,0.0,0,6
15,5,31,1.8708,1,1.6382,12.0506,0.4889,1,6
15,5,32,0.4065,2,0.1642,12.0309,0.0,0,6
15,6,1,0.6595,2,0.2827,12.6324,0.0,0,7
15,6,2,0.0007,0,0.0487,12.6289,0.0,0,7
15,6,3,0.0,0,0.0177,12.5616,0.0,0,7
15,6,4,0.0372,0,0.0286,12.4369,0.0,0,7
15,6,5,0.0,0,0.0,12.2972,0.0,0,1
15,6,6,0.1694,1,0.0747,12.1705,0.0,0,1
15,6,7,0.263,1,0.1476,12.0569,0.0,0,1
15,6,8,0.0,0,0.0123,11.951,0.0,0,1
15,6,9,0.0054,0,0.1011,11.8527,0.0,0,5
15,6,10,0.0,0,0.0275,11.7649,0.0,0,5
15,6,11,0.0109,0,0.0329,11.6894,0.0,0,5
15,6,12,0.6579,2,0.2692,11.6219,0.0443,1,5
15,6,13,0.0079,0,0.0122,11.5608,0.0,0,4
15,6,14,0.0354,0,0.0268,11.5046,0.0,0,4
15,6,15,0.2442,2,0.0853,11.4091,0.0,0,4
15,6,16,0.0,0,0.0275,11.323,0.0,0,4
15,6,17,0.6384,0,0.3535,11.549,0.0,0,7
15,6,18,0.0,0,0.0,11.7498,0.0,0,7
15,6,19,0.0,0,0.0,11.8202,0.0,0,7
15,6,20,0.0,0,0.0341,11.7737,0.0,0,7
15,6,21,0.1146,0,0.2315,11.6939,0.0,0,2
15,6,22,0.0,0,0.0,11.6192,0.0,0,2
15,6,23,2.6829,1,2.8747,11.5752,0.7374,1,2
15,6,24,0.0,0,0.0448,11.6337,0.0,0,2
15,6,25,0.0,0,0.0319,11.7229,0.0,0,6
15,6,26,0.0,0,0.1555,11.7963,0.0,0,6
15,6,27,1.6673,0,2.0357,11.8789,0.0,0,6
15,6,28,0.2709,1,0.1404,11.9305,0.0,0,6
15,6,29,0.0813,0,0.0743,11.9472,0.0,0,3
15,6,30,0.0168,0,0.0225,11.9155,0.0,0,3
15,6,31,0.0,0,0.0,11.8454,0.0,0,3
15,6,32,5.4242,1,2.5396,11.7766,0.0,0,3
16,1,1,0.8541,0,1.2205,18.4814,0.0,0,7
16,1,2,0.1798,1,0.1135,18.4656,0.0,0,7
16,1,3,0.0336,0,0.0458,18.3604,0.0,0,7
16,1,4,0.0979,2,0.0679,18.2189,0.0,0,7
16,1,5,0.1565,1,0.0789,18.0836,0.0,0,2
16,1,6,0.0756,1,0.0714,17.9861,0.0,0,2
16,1,7,0.0786,1,0.0557,17.8904,0.0,0,2
16,1,8,5.6953,1,4.336,17.8112,0.0,0,2
16,1,9,0.702,1,0.2831,17.7647,0.0,0,4
16,1,10,0.2308,1,0.1103,17.7084,0.0,0,4
16,1,11,0.0442,0,0.0486,17.632,0.0,0,4
16,1,12,0.3857,1,0.3495,17.5352,0.0,0,4
16,1,13,1.082,1,0.7786,17.4557,0.1875,1,5
16,1,14,0.1924,1,0.0874,17.3805,0.0,0,5
16,1,15,0.2796,1,0.1177,17.2191,0.0,0,5
16,1,16,0.007,0,0.0296,17.1542,0.0,0,5
16,1,17,2.8141,1,1.7064,17.3668,0.2664,1,7
16,1,18,0.2546,1,0.1359,17.7244,0.0,0,7
16,1,19,0.0,0,0.0349,17.7085,0.0,0,7
16,1,20,0.4001,1,0.4516,17.652,0.0,0,7
16,1,21,0.5379,1,0.4527,17.6199,0.0,0,1
16,1,22,1.6905,1,1.1852,17.6165,0.3762,1,1
16,1,23,0.0753,1,0.0594,17.5992,0.0,0,1
16,1,24,0.021,0,0.0521,17.5142,0.0,0,1
16,1,25,0.0466,1,0.0516,17.3966,0.0,0,3
16,1,26,0.0573,1,0.0454,17.2724,0.0,0,3
16,1,27,0.0672,2,0.0502,17.1654,0.0,0,3
16,1,28,0.04,1,0.0417,17.0714,0.0,0,3
16,1,29,0.0509,0,0.0389,16.9885,0.0,0,6
16,1,30,0.0608,1,0.0451,16.9142,0.0,0,6
16,1,31,0.0479,1,0.0464,16.844,0.0,0,6
16,1,32,4.606,0,4.7778,16.8164,0.0,0,6
16,2,1,1.3325,0,2.2446,17.9722,0.0,0,7
16,2,2,0.2279,1,0.1177,17.953,0.0,0,7
16,2,3,0.0088,0,0.0291,17.7923,0.0,0,7
16,2,4,0.0849,1,0.0833,17.5966,0.0,0,7
16,2,5,0.1574,1,0.0815,17.4262,0.0,0,6
16,2,6,0.1053,1,0.0724,17.3206,0.0,0,6
16,2,7,0.2541,1,0.1266,17.1814,0.0,0,6
16,2,8,0.1387,1,0.091,17.061,0.0,0,6
16,2,9,2.7442,1,1.8077,17.0302,0.6398,1,1
16,2,10,2.0827,1,1.9688,17.057,0.0,0,1
16,2,11,0.1876,1,0.1175,17.1163,0.0,0,1
16,2,12,0.0397,1,0.0462,17.0213,0.0,0,1
16,2,13,0.0496,1,0.0498,16.8614,0.0,0,5
16,2,14,0.2603,2,0.1422,16.6814,0.0,0,5
16,2,15,0.659,1,0.2561,16.4237,0.0,0,5
16,2,16,0.0976,0,0.1328,16.3455,0.0,0,5
16,2,17,2.056,0,1.8616,16.961,0.0,0,7
16,2,18,1.0597,0,1.5747,17.605,0.0,0,7
16,2,19,0.1625,1,0.0886,17.6129,0.0,0,7
16,2,20,0.0406,0,0.048,17.4918,0.0,0,7
16,2,21,0.0503,1,0.0411,17.3406,0.0,0,3
16,2,22,0.1457,1,0.1277,17.2065,0.0,0,3
16,2,23,0.0956,2,0.0633,17.0826,0.0,0,3
16,2,24,0.016,0,0.0368,16.9632,0.0,0,3
16,2,25,0.1892,1,0.1376,16.8439,0.0,0,2
16,2,26,0.0791,1,0.0741,16.7265,0.0,0,2
16,2,27,0.0245,0,0.0285,16.6111,0.0,0,2
16,2,28,0.0341,0,0.0394,16.4784,0.0,0,2
16,2,29,0.0517,1,0.0419,16.3415,0.0,0,4
16,2,30,0.0382,1,0.0381,16.2173,0.0,0,4
16,2,31,0.082,2,0.0465,16.0895,0.0,0,4
16,2,32,0.0403,1,0.0331,15.9684,0.0,0,4
16,3,1,0.3351,0,0.583,16.7699,0.0,0,7
16,3,2,0.4437,1,0.344,16.7641,0.0,0,7
16,3,3,0.0522,0,0.0533,16.6399,0.0,0,7
16,3,4,0.0897,1,0.0891,16.4264,0.0,0,7
16,3,5,0.2645,1,0.146,16.2165,0.0,0,1
16,3,6,0.1845,1,0.1359,16.0992,0.0,0,1
16,3,7,0.0812,1,0.1116,16.048,0.0,0,1
16,3,8,1.7509,1,1.1831,16.0305,0.3175,1,1
16,3,9,0.3007,1,0.1813,16.0422,0.0,0,5
16,3,10,0.0664,0,0.068,16.0449,0.0,0,5
16,3,11,0.0696,0,0.0727,15.9732,0.0,0,5
16,3,12,0.032,0,0.0656,15.8821,0.0,0,5
16,3,13,0.0424,0,0.0757,15.7904,0.0,0,4
16,3,14,0.0172,0,0.0604,15.7039,0.0,0,4
16,3,15,0.2565,2,0.137,15.5747,0.0,0,4
16,3,16,0.019,0,0.0673,15.4749,0.0,0,4
16,3,17,0.7828,1,0.566,15.4973,0.0562,1,7
16,3,18,0.0,0,0.0396,15.5473,0.0,0,7
16,3,19,0.0628,0,0.073,15.5167,0.0,0,7
16,3,20,10.0077,1,6.454,15.4708,0.0,0,7
16,3,21,0.7932,1,0.3373,15.6443,0.0,0,2
16,3,22,0.2426,1,0.1585,15.7092,0.0,0,2
16,3,23,0.0,0,0.0448,15.6638,0.0,0,2
16,3,24,0.2312,1,0.1299,15.5736,0.0,0,2
16,3,25,0.0936,1,0.0673,15.4958,0.0,0,6
16,3,26,0.0406,0,0.0483,15.4358,0.0,0,6
16,3,27,0.0276,0,0.0668,15.3519,0.0,0,6
16,3,28,0.0678,0,0.0732,15.2662,0.0,0,6
16,3,29,0.0655,0,0.0703,15.1936,0.0,0,3
16,3,30,0.0073,0,0.0582,15.1228,0.0,0,3
16,3,31,0.0188,0,0.0711,15.0469,0.0,0,3
16,3,32,0.0451,0,0.0611,14.966,0.0,0,3
16,4,1,0.8521,0,0.6567,15.4476,0.0,0,7
16,4,2,0.1028,1,0.0837,15.4469,0.0,0,7
16,4,3,0.0,0,0.0188,15.4178,0.0,0,7
16,4,4,0.0096,0,0.0272,15.3532,0.0,0,7
16,4,5,0.0276,0,0.0336,15.276,0.0,0,5
16,4,6,1.2751,1,0.5765,15.2316,0.0,0,5
16,4,7,0.2167,1,0.0899,15.2103,0.0,0,5
16,4,8,0.0,0,0.0196,15.1977,0.0,0,5
16,4,9,0.0439,0,0.0399,15.1564,0.0,0,2
16,4,10,0.025,0,0.0347,15.0807,0.0,0,2
16,4,11,0.0253,0,0.0214,15.0062,0.0,0,2
16,4,12,0.0182,0,0.027,14.9279,0.0,0,2
16,4,13,0.0374,0,0.0359,14.8471,0.0,0,6
16,4,14,0.0356,0,0.0342,14.7718,0.0,0,6
16,4,15,0.4578,1,0.2151,14.6346,0.0,0,6
16,4,16,1.472,0,0.6131,14.3543,0.0,0,6
16,4,17,1.2971,1,0.4949,13.671,0.0,0,7
16,4,18,5.0632,1,2.7213,13.8007,0.0,0,7
16,4,19,0.3136,1,0.2335,14.1029,0.0,0,7
16,4,20,1.186,1,0.8205,14.3333,0.2696,1,7
16,4,21,0.1953,1,0.0898,14.3863,0.0,0,4
16,4,22,0.0259,0,0.0396,14.3795,0.0,0,4
16,4,23,0.0,0,0.0173,14.3379,0.0,0,4
16,4,24,0.0006,0,0.0302,14.2714,0.0,0,4
16,4,25,0.0417,0,0.045,14.2048,0.0,0,1
16,4,26,0.0636,1,0.0517,14.1539,0.0,0,1
16,4,27,0.0393,0,0.0376,14.1199,0.0,0,1
16,4,28,0.1014,1,0.057,14.0874,0.0,0,1
16,4,29,0.0549,1,0.0517,14.0501,0.0,0,3
16,4,30,1.3403,1,0.7676,14.0594,0.0,0,3
16,4,31,0.2227,1,0.1144,14.111,0.0,0,3
16,4,32,0.0,0,0.0215,14.1785,0.0,0,3
16,5,1,0.2388,1,0.2367,14.3864,0.0,0,7
16,5,2,0.419,1,0.7066,14.382,0.0426,1,7
16,5,3,0.1349,1,0.1519,14.3354,0.0,0,7
16,5,4,0.0108,0,0.0645,14.2733,0.0,0,7
16,5,5,0.0,0,0.0829,14.2115,0.0,0,4
16,5,6,0.007,0,0.0715,14.1357,0.0,0,4
16,5,7,0.1193,1,0.1258,14.0562,0.0,0,4
16,5,8,0.0,0,0.0504,13.9988,0.0,0,4
16,5,9,0.5707,1,0.3826,14.012,0.0,0,1
16,5,10,0.129,1,0.1512,14.0384,0.0,0,1
16,5,11,0.0,0,0.0991,14.0478,0.0,0,1
16,5,12,0.0398,0,0.1029,14.0049,0.0,0,1
16,5,13,0.0153,0,0.0803,13.9306,0.0,0,3
16,5,14,0.0826,1,0.1036,13.8661,0.0,0,3
16,5,15,0.2789,2,0.1463,13.7776,0.0,0,3
16,5,16,1.4964,2,0.6817,13.5674,0.0,0,3
16,5,17,1.5419,1,0.7293,13.0187,0.0,0,7
16,5,18,0.4387,1,0.2314,13.1338,0.0,0,7
16,5,19,0.0919,1,0.1253,13.2397,0.0,0,7
16,5,20,1.066,1,0.8689,13.2929,0.316,1,7
16,5,21,0.2714,1,0.162,13.3298,0.0,0,5
16,5,22,0.085,1,0.1085,13.3515,0.0,0,5
16,5,23,0.0,0,0.046,13.3554,0.0,0,5
16,5,24,0.0077,0,0.0585,13.3052,0.0,0,5
16,5,25,0.0582,0,0.071,13.2405,0.0,0,2
16,5,26,0.0056,0,0.0804,13.1897,0.0,0,2
16,5,27,0.1292,1,0.0915,13.1556,0.0,0,2
16,5,28,0.0177,0,0.0796,13.1329,0.0,0,2
16,5,29,0.0121,0,0.0833,13.1146,0.0,0,6
16,5,30,0.0351,0,0.0689,13.0939,0.0,0,6
16,5,31,0.0472,0,0.0775,13.0701,0.0,0,6
16,5,32,0.0351,0,0.0674,13.0456,0.0,0,6
16,6,1,2.2391,1,1.2651,13.2568,0.0,0,7
16,6,2,0.2923,2,0.1784,13.3355,0.0,0,7
16,6,3,0.2039,1,0.1261,13.3285,0.0,0,7
16,6,4,0.1478,2,0.1082,13.2849,0.0,0,7
16,6,5,0.0753,0,0.0808,13.2417,0.0,0,1
16,6,6,0.3546,1,0.3823,13.2224,0.081,1,1
16,6,7,0.1027,1,0.1308,13.2199,0.0,0,1
16,6,8,0.0353,0,0.085,13.2291,0.0,0,1
16,6,9,0.0873,1,0.1017,13.1981,0.0,0,3
16,6,10,0.0727,1,0.1071,13.1496,0.0,0,3
16,6,11,0.0838,0,0.084,13.1212,0.0,0,3
16,6,12,0.1002,0,0.096,13.0981,0.0,0,3
16,6,13,0.0424,0,0.0796,13.073,0.0,0,6
16,6,14,0.0322,0,0.0934,13.0409,0.0,0,6
16,6,15,0.156,1,0.1255,12.9934,0.0,0,6
16,6,16,0.0156,0,0.0838,12.9624,0.0,0,6
16,6,17,1.9986,1,1.0032,13.0531,0.0,0,7
16,6,18,0.134,1,0.1039,13.1298,0.0,0,7
16,6,19,0.1687,2,0.1119,13.1305,0.0,0,7
16,6,20,0.055,1,0.103,13.0696,0.0,0,7
16,6,21,0.0812,0,0.0912,13.012,0.0,0,2
16,6,22,0.1152,0,0.1076,12.9613,0.0,0,2
16,6,23,0.0948,0,0.0884,12.9166,0.0,0,2
16,6,24,0.0695,0,0.0897,12.8782,0.0,0,2
16,6,25,0.0161,0,0.092,12.8449,0.0,0,4
16,6,26,0.0525,1,0.12,12.8186,0.0,0,4
16,6,27,0.159,2,0.1064,12.8044,0.0,0,4
16,6,28,0.0297,0,0.0839,12.793,0.0,0,4
16,6,29,0.0432,0,0.0883,12.7779,0.0,0,5
16,6,30,0.0062,0,0.0757,12.7527,0.0,0,5
16,6,31,0.1043,1,0.1082,12.7199,0.0,0,5
16,6,32,0.0713,0,0.0802,12.6898,0.0,0,5
17,1,1,3.4268,1,3.577,11.3364,0.0,0,7
17,1,2,0.512,1,0.2113,12.1053,0.0,0,7
17,1,3,0.3204,1,0.1488,12.0637,0.0,0,7
17,1,4,0.0412,0,0.1305,11.7568,0.0,0,7
17,1,5,0.0,0,0.0377,11.4366,0.0,0,1
17,1,6,0.0341,0,0.0567,11.0937,0.0,0,1
17,1,7,0.0413,0,0.0226,10.7608,0.0,0,1
17,1,8,0.0644,1,0.0413,10.4618,0.0,0,1
17,1,9,0.0552,0,0.0291,10.2053,0.0,0,3
17,1,10,0.086,1,0.0498,9.9872,0.0,0,3
17,1,11,0.0365,0,0.0246,9.7999,0.0,0,3
17,1,12,0.0508,0,0.0279,9.6311,0.0,0,3
17,1,13,0.0169,0,0.0239,9.4777,0.0,0,6
17,1,14,0.1711,1,0.0992,9.3299,0.0,0,6
17,1,15,0.9454,1,0.3544,9.0436,0.0,0,6
17,1,16,0.0,0,0.1456,8.8599,0.0,0,6
17,1,17,4.2174,0,3.1061,10.3412,0.0,0,7
17,1,18,0.1243,0,0.1144,11.9273,0.0,0,7
17,1,19,0.0,0,0.0,12.3309,0.0,0,7
17,1,20,0.8125,0,0.4289,11.986,0.0,0,7
17,1,21,1.5792,0,0.5977,11.1356,0.0,0,2
17,1,22,0.8025,1,0.2948,10.7334,0.0,0,2
17,1,23,0.1529,0,0.1108,10.5477,0.0,0,2
17,1,24,0.0,0,0.0,10.3631,0.0,0,2
17,1,25,0.0,0,0.0052,10.1296,0.0,0,4
17,1,26,0.044,0,0.0392,9.8719,0.0,0,4
17,1,27,0.0312,0,0.0264,9.6393,0.0,0,4
17,1,28,0.0392,0,0.0229,9.4356,0.0,0,4
17,1,29,0.0612,0,0.0326,9.2579,0.0,0,5
17,1,30,0.0303,0,0.0246,9.1017,0.0,0,5
17,1,31,0.078,1,0.0425,8.9562,0.0,0,5
17,1,32,0.0,0,0.0095,8.8343,0.0,0,5
17,2,1,0.136,2,0.2971,8.3801,0.0,0,7
17,2,2,0.2678,1,0.1393,8.4254,0.0,0,7
17,2,3,0.1115,1,0.0819,8.4365,0.0,0,7
17,2,4,0.0,0,0.0355,8.4158,0.0,0,7
17,2,5,0.0609,1,0.1008,8.343,0.0,0,5
17,2,6,0.0385,0,0.039,8.2571,0.0,0,5
17,2,7,0.1219,1,0.0649,8.1748,0.0,0,5
17,2,8,0.0481,0,0.0407,8.1002,0.0,0,5
17,2,9,0.062,0,0.038,8.0296,0.0,0,2
17,2,10,0.0761,0,0.0561,7.9619,0.0,0,2
17,2,11,0.0651,0,0.0597,7.9,0.0,0,2
17,2,12,0.0475,0,0.0339,7.8417,0.0,0,2
17,2,13,0.039,0,0.0363,7.7844,0.0,0,6
17,2,14,0.118,1,0.0666,7.7266,0.0,0,6
17,2,15,0.5317,1,0.2424,7.6113,0.0,0,6
17,2,16,0.8396,2,0.2975,7.4454,0.0,0,6
17,2,17,0.9199,2,0.353,7.3094,0.0,0,7
17,2,18,0.2443,0,0.1652,7.4494,0.0,0,7
17,2,19,0.027,0,0.0949,7.5349,0.0,0,7
17,2,20,0.0622,0,0.1168,7.5412,0.0,0,7
17,2,21,0.0,0,0.0162,7.4821,0.0,0,4
17,2,22,0.0366,0,0.0991,7.3956,0.0,0,4
17,2,23,0.0512,0,0.0415,7.3145,0.0,0,4
17,2,24,0.1085,1,0.0683,7.2539,0.0,0,4
17,2,25,0.1074,1,0.1067,7.2052,0.0,0,1
17,2,26,0.0762,1,0.0968,7.1608,0.0,0,1
17,2,27,0.0663,0,0.0652,7.1139,0.0,0,1
17,2,28,0.012,0,0.026,7.0694,0.0,0,1
17,2,29,0.0246,0,0.0512,7.0351,0.0,0,3
17,2,30,0.0316,1,0.0909,7.0211,0.0213,1,3
17,2,31,0.0548,0,0.0818,7.0129,0.0,0,3
17,2,32,0.0,0,0.0474,6.999,0.0,0,3
17,3,1,0.0059,0,0.0925,6.4135,0.0,0,7
17,3,2,0.0145,1,0.1648,6.407,0.0,0,7
17,3,3,0.067,1,0.1268,6.3802,0.0,0,7
17,3,4,0.0247,0,0.0921,6.3438,0.0,0,7
17,3,5,0.1175,0,0.1328,6.3102,0.0,0,4
17,3,6,0.0097,0,0.0552,6.2863,0.0,0,4
17,3,7,0.1004,1,0.1041,6.2715,0.0,0,4
17,3,8,0.0,0,0.0845,6.2623,0.0,0,4
17,3,9,0.0,0,0.0485,6.2555,0.0,0,1
17,3,10,0.0013,0,0.0451,6.2422,0.0,0,1
17,3,11,0.0596,1,0.0891,6.2209,0.0,0,1
17,3,12,0.035,0,0.1,6.2006,0.0,0,1
17,3,13,0.081,0,0.0987,6.1878,0.0,0,3
17,3,14,0.073,0,0.0714,6.1799,0.0,0,3
17,3,15,0.0685,1,0.0818,6.1704,0.0,0,3
17,3,16,0.5665,1,0.2507,6.101,0.0,0,3
17,3,17,0.4299,1,0.1971,5.8446,0.0,0,7
17,3,18,0.3225,1,0.1719,5.7693,0.0,0,7
17,3,19,0.0258,0,0.0257,5.8247,0.0,0,7
17,3,20,0.0208,0,0.0523,5.8737,0.0,0,7
17,3,21,0.0,0,0.0177,5.8811,0.0,0,5
17,3,22,0.0619,0,0.0639,5.8715,0.0,0,5
17,3,23,0.0467,0,0.0855,5.8506,0.0,0,5
17,3,24,0.0,0,0.0186,5.8224,0.0,0,5
17,3,25,0.0359,0,0.0882,5.7954,0.0,0,2
17,3,26,0.0213,0,0.0439,5.7726,0.0,0,2
17,3,27,0.0551,0,0.0926,5.7544,0.0,0,2
17,3,28,0.1481,1,0.1353,5.7382,0.0,0,2
17,3,29,0.0325,0,0.0261,5.7236,0.0,0,6
17,3,30,0.0077,0,0.0119,5.7104,0.0,0,6
17,3,31,0.0,0,0.033,5.6936,0.0,0,6
17,3,32,0.0,0,0.0234,5.6801,0.0,0,6
17,4,1,2.0912,0,2.3574,8.0144,0.0,0,7
17,4,2,0.0,0,0.0251,8.215,0.0,0,7
17,4,3,0.0,0,0.0,8.302,0.0,0,7
17,4,4,0.0,0,0.0,8.2828,0.0,0,7
17,4,5,0.0,0,0.0,8.1715,0.0,0,1
17,4,6,0.0,0,0.0,8.0282,0.0,0,1
17,4,7,0.0,0,0.0,7.8791,0.0,0,1
17,4,8,0.0,0,0.0,7.7336,0.0,0,1
17,4,9,0.0,0,0.0,7.601,0.0,0,5
17,4,10,0.0,0,0.0067,7.4825,0.0,0,5
17,4,11,0.0,0,0.0,7.3776,0.0,0,5
17,4,12,0.0,0,0.0,7.2791,0.0,0,5
17,4,13,0.0,0,0.0426,7.2016,0.0,0,4
17,4,14,0.0,0,0.0,7.1511,0.0,0,4
17,4,15,0.9136,1,0.3397,7.0257,0.0,0,4
17,4,16,0.0,0,0.1395,6.8714,0.0,0,4
17,4,17,2.0694,2,1.2041,7.6412,0.0,0,7
17,4,18,0.3467,1,0.7662,8.6323,0.0275,1,7
17,4,19,0.0,0,0.0,9.244,0.0,0,7
17,4,20,0.0,0,0.0,9.3649,0.0,0,7
17,4,21,0.1441,0,0.0732,9.0944,0.0,0,2
17,4,22,0.0,0,0.0,8.8225,0.0,0,2
17,4,23,0.0,0,0.0,8.6521,0.0,0,2
17,4,24,0.0,0,0.0,8.4643,0.0,0,2
17,4,25,0.0,0,0.0,8.2509,0.0,0,6
17,4,26,0.0,0,0.0,8.0432,0.0,0,6
17,4,27,0.0,0,0.0,7.8568,0.0,0,6
17,4,28,0.0,0,0.0,7.696,0.0,0,6
17,4,29,0.0,0,0.0,7.5592,0.0,0,3
17,4,30,0.0,0,0.0,7.4396,0.0,0,3
17,4,31,0.0,0,0.0,7.3327,0.0,0,3
17,4,32,0.0,0,0.0,7.2371,0.0,0,3
17,5,1,0.1534,1,0.084,7.4832,0.0,0,7
17,5,2,0.0803,0,0.0943,7.4799,0.0,0,7
17,5,3,0.0401,0,0.043,7.416,0.0,0,7
17,5,4,0.3594,1,0.3591,7.3344,0.0,0,7
17,5,5,0.1421,2,0.0813,7.2623,0.0,0,2
17,5,6,0.1275,1,0.0893,7.1766,0.0,0,2
17,5,7,0.155,2,0.0595,7.0687,0.0,0,2
17,5,8,0.1754,2,0.0892,6.9533,0.0,0,2
17,5,9,0.1022,1,0.0459,6.8957,0.0,0,4
17,5,10,0.0748,1,0.0339,6.8516,0.0,0,4
17,5,11,0.0748,0,0.0394,6.7953,0.0,0,4
17,5,12,0.0901,1,0.0381,6.725,0.0,0,4
17,5,13,0.0632,0,0.0473,6.658,0.0,0,5
17,5,14,0.1097,1,0.0402,6.6073,0.0,0,5
17,5,15,0.3595,2,0.2651,6.557,0.0363,1,5
17,5,16,1.6935,2,0.7723,6.4386,0.0,0,5
17,5,17,0.5625,0,0.2283,5.9853,0.0,0,7
17,5,18,0.1903,2,0.1094,6.0499,0.0,0,7
17,5,19,0.1,2,0.0409,6.0821,0.0,0,7
17,5,20,0.0,0,0.0466,6.0928,0.0,0,7
17,5,21,0.2496,2,0.1601,6.1528,0.0,0,1
17,5,22,0.1688,1,0.1107,6.2044,0.0,0,1
17,5,23,0.0014,0,0.0362,6.2235,0.0,0,1
17,5,24,0.0405,0,0.0326,6.1784,0.0,0,1
17,5,25,0.2279,1,0.1934,6.1218,0.0196,1,3
17,5,26,0.0665,0,0.0341,6.0785,0.0,0,3
17,5,27,0.0721,0,0.0385,6.0453,0.0,0,3
17,5,28,0.0383,0,0.023,6.0197,0.0,0,3
17,5,29,0.0452,0,0.0224,5.9992,0.0,0,6
17,5,30,0.0213,0,0.018,5.981,0.0,0,6
17,5,31,0.0443,0,0.0279,5.961,0.0,0,6
17,5,32,0.0165,0,0.0144,5.9396,0.0,0,6
17,6,1,0.1378,1,0.0606,5.6933,0.0,0,7
17,6,2,0.0482,0,0.0409,5.6927,0.0,0,7
17,6,3,0.0628,0,0.0402,5.6716,0.0,0,7
17,6,4,0.095,1,0.0744,5.6345,0.0,0,7
17,6,5,0.0576,0,0.033,5.6017,0.0,0,6
17,6,6,0.0427,0,0.0395,5.5796,0.0,0,6
17,6,7,0.0564,0,0.0337,5.5666,0.0,0,6
17,6,8,0.0823,0,0.0422,5.5595,0.0,0,6
17,6,9,0.0363,0,0.0308,5.5482,0.0,0,1
17,6,10,0.0182,0,0.0195,5.5299,0.0,0,1
17,6,11,0.0594,0,0.0744,5.5087,0.0,0,1
17,6,12,0.1674,0,0.3086,5.4949,0.0801,1,1
17,6,13,0.171,0,0.0677,5.4875,0.0,0,5
17,6,14,0.0688,0,0.0504,5.483,0.0,0,5
17,6,15,0.1697,0,0.1119,5.4644,0.0,0,5
